sid,time,lat,lon,dlat,dlon,file
2017199N19086,2017-07-18 00:00:00,19.0,86.0,0.5,-0.5,2017199N19086_2017071800.npy
2017199N19086,2017-07-18 06:00:00,19.5,85.5,0.3999999999999986,-0.20000000000000284,2017199N19086_2017071806.npy
2017199N19086,2017-07-18 12:00:00,19.9,85.3,0.0,0.0,2017199N19086_2017071812.npy
2017207N24085,2017-07-26 00:00:00,24.0,85.0,0.0,0.0,2017207N24085_2017072600.npy
2017207N24085,2017-07-26 06:00:00,24.0,85.0,0.0,0.0,2017207N24085_2017072606.npy
2017207N24085,2017-07-26 12:00:00,24.0,85.0,0.0,0.0,2017207N24085_2017072612.npy
2017319N15083,2017-11-15 06:00:00,15.5,83.0,0.6999999999999993,0.29999999999999716,2017319N15083_2017111506.npy
2017319N15083,2017-11-15 12:00:00,16.2,83.3,0.8000000000000007,0.5,2017319N15083_2017111512.npy
2017319N15083,2017-11-15 18:00:00,17.0,83.8,0.5,0.29999999999999716,2017319N15083_2017111518.npy
2017319N15083,2017-11-16 00:00:00,17.5,84.1,0.1999999999999993,0.20000000000000284,2017319N15083_2017111600.npy
2017319N15083,2017-11-16 06:00:00,17.7,84.3,0.40000000000000213,0.7000000000000028,2017319N15083_2017111606.npy
2017319N15083,2017-11-16 12:00:00,18.1,85.0,0.3999999999999986,0.5,2017319N15083_2017111612.npy
2017333N06082,2017-11-28 18:00:00,6.0,82.2,-0.09999999999999964,-0.5,2017333N06082_2017112818.npy
2017333N06082,2017-11-29 00:00:00,5.9,81.7,0.1999999999999993,-1.0,2017333N06082_2017112900.npy
2017333N06082,2017-11-29 06:00:00,6.1,80.7,0.10000000000000053,-0.7999999999999972,2017333N06082_2017112906.npy
2017333N06082,2017-11-29 12:00:00,6.2,79.9,0.2999999999999998,-0.9000000000000057,2017333N06082_2017112912.npy
2017333N06082,2017-11-29 18:00:00,6.5,79.0,0.5,-0.9000000000000057,2017333N06082_2017112918.npy
2017333N06082,2017-11-30 00:00:00,7.0,78.1,0.7999999999999998,-1.2999999999999972,2017333N06082_2017113000.npy
2017333N06082,2017-11-30 06:00:00,7.8,76.8,0.39999999999999947,-1.0,2017333N06082_2017113006.npy
2017333N06082,2017-11-30 12:00:00,8.2,75.8,0.3000000000000007,-0.8999999999999915,2017333N06082_2017113012.npy
2017333N06082,2017-11-30 18:00:00,8.5,74.9,0.3000000000000007,-0.8000000000000114,2017333N06082_2017113018.npy
2017333N06082,2017-12-01 00:00:00,8.8,74.1,0.09999999999999964,-0.6999999999999886,2017333N06082_2017120100.npy
2017333N06082,2017-12-01 06:00:00,8.9,73.4,0.09999999999999964,-0.6000000000000085,2017333N06082_2017120106.npy
2017333N06082,2017-12-01 12:00:00,9.0,72.8,0.1999999999999993,-0.7000000000000028,2017333N06082_2017120112.npy
2017333N06082,2017-12-01 18:00:00,9.2,72.1,0.3000000000000007,-0.5999999999999943,2017333N06082_2017120118.npy
2017333N06082,2017-12-02 00:00:00,9.5,71.5,0.3000000000000007,-0.5,2017333N06082_2017120200.npy
2017333N06082,2017-12-02 06:00:00,9.8,71.0,0.6999999999999993,-0.7000000000000028,2017333N06082_2017120206.npy
2017333N06082,2017-12-02 12:00:00,10.5,70.3,0.5,-0.5999999999999943,2017333N06082_2017120212.npy
2017333N06082,2017-12-02 18:00:00,11.0,69.7,0.5,-0.4000000000000057,2017333N06082_2017120218.npy
2017333N06082,2017-12-03 00:00:00,11.5,69.3,0.6999999999999993,-0.3999999999999915,2017333N06082_2017120300.npy
2017333N06082,2017-12-03 06:00:00,12.2,68.9,0.7000000000000011,-0.20000000000000284,2017333N06082_2017120306.npy
2017333N06082,2017-12-03 12:00:00,12.9,68.7,0.5999999999999996,-0.20000000000000284,2017333N06082_2017120312.npy
2017333N06082,2017-12-03 18:00:00,13.5,68.5,0.8000000000000007,0.0,2017333N06082_2017120318.npy
2017333N06082,2017-12-04 00:00:00,14.3,68.5,0.5,0.20000000000000284,2017333N06082_2017120400.npy
2017333N06082,2017-12-04 06:00:00,14.8,68.7,0.7999999999999989,0.5,2017333N06082_2017120406.npy
2017333N06082,2017-12-04 12:00:00,15.6,69.2,1.0000000000000018,0.7000000000000028,2017333N06082_2017120412.npy
2017333N06082,2017-12-04 18:00:00,16.6,69.9,0.8999999999999986,0.7999999999999972,2017333N06082_2017120418.npy
2017333N06082,2017-12-05 00:00:00,17.5,70.7,0.6999999999999993,0.5,2017333N06082_2017120500.npy
2017333N06082,2017-12-05 06:00:00,18.2,71.2,0.3000000000000007,0.29999999999999716,2017333N06082_2017120506.npy
2018136N11054,2018-05-15 18:00:00,11.3,53.7,0.6999999999999993,-1.0,2018136N11054_2018051518.npy
2018136N11054,2018-05-16 00:00:00,12.0,52.7,0.6999999999999993,-1.1000000000000014,2018136N11054_2018051600.npy
2018136N11054,2018-05-16 06:00:00,12.7,51.6,0.40000000000000036,-1.1000000000000014,2018136N11054_2018051606.npy
2018136N11054,2018-05-16 12:00:00,13.1,50.5,0.09999999999999964,-0.7999999999999972,2018136N11054_2018051612.npy
2018136N11054,2018-05-16 18:00:00,13.2,49.7,0.0,-0.5,2018136N11054_2018051618.npy
2018136N11054,2018-05-17 00:00:00,13.2,49.2,-0.09999999999999964,-0.5,2018136N11054_2018051700.npy
2018136N11054,2018-05-17 06:00:00,13.1,48.7,-0.09999999999999964,-0.6000000000000014,2018136N11054_2018051706.npy
2018136N11054,2018-05-17 12:00:00,13.0,48.1,-0.40000000000000036,-0.8000000000000043,2018136N11054_2018051712.npy
2018136N11054,2018-05-17 18:00:00,12.6,47.3,-0.40000000000000036,-0.7999999999999972,2018136N11054_2018051718.npy
2018136N11054,2018-05-18 00:00:00,12.2,46.5,-0.29999999999999893,-0.5,2018136N11054_2018051800.npy
2018136N11054,2018-05-18 06:00:00,11.9,46.0,-0.40000000000000036,-0.5,2018136N11054_2018051806.npy
2018136N11054,2018-05-18 12:00:00,11.5,45.5,-0.1999999999999993,-0.3999999999999986,2018136N11054_2018051812.npy
2018136N11054,2018-05-18 18:00:00,11.3,45.1,-0.3000000000000007,-0.30000000000000426,2018136N11054_2018051818.npy
2018136N11054,2018-05-19 00:00:00,11.0,44.8,-0.3000000000000007,-0.5999999999999943,2018136N11054_2018051900.npy
2018136N11054,2018-05-19 06:00:00,10.7,44.2,-0.29999999999999893,-0.4000000000000057,2018136N11054_2018051906.npy
2018136N11054,2018-05-19 12:00:00,10.4,43.8,-0.3000000000000007,-0.3999999999999986,2018136N11054_2018051912.npy
2018136N11054,2018-05-19 18:00:00,10.1,43.4,-0.09999999999999964,-0.5,2018136N11054_2018051918.npy
2018136N11054,2018-05-20 00:00:00,10.0,42.9,-0.1999999999999993,0.8999999999999986,2018136N11054_2018052000.npy
2018136N11054,2018-05-20 06:00:00,9.8,43.8,-0.40000000000000036,3.3000000000000043,2018136N11054_2018052006.npy
2018136N11054,2018-05-20 12:00:00,9.4,47.1,-0.3000000000000007,3.6999999999999957,2018136N11054_2018052012.npy
2018136N11054,2018-05-20 18:00:00,9.1,50.8,-0.40000000000000036,3.6000000000000014,2018136N11054_2018052018.npy
2018136N11054,2018-05-21 00:00:00,8.7,54.4,-0.29999999999999893,3.1000000000000014,2018136N11054_2018052100.npy
2018136N11054,2018-05-21 06:00:00,8.4,57.5,0.0,0.8999999999999986,2018136N11054_2018052106.npy
2018136N11054,2018-05-21 12:00:00,8.4,58.4,0.29999999999999893,-0.5,2018136N11054_2018052112.npy
2018136N11054,2018-05-21 18:00:00,8.7,57.9,0.40000000000000036,-0.3999999999999986,2018136N11054_2018052118.npy
2018136N11054,2018-05-22 00:00:00,9.1,57.5,0.5,-0.3999999999999986,2018136N11054_2018052200.npy
2018136N11054,2018-05-22 06:00:00,9.6,57.1,0.5999999999999996,-0.30000000000000426,2018136N11054_2018052206.npy
2018136N11054,2018-05-22 12:00:00,10.2,56.8,0.5,-0.3999999999999986,2018136N11054_2018052212.npy
2018136N11054,2018-05-22 18:00:00,10.7,56.4,0.3000000000000007,-0.29999999999999716,2018136N11054_2018052218.npy
2018136N11054,2018-05-23 00:00:00,11.0,56.1,0.40000000000000036,0.0,2018136N11054_2018052300.npy
2018136N11054,2018-05-23 06:00:00,11.4,56.1,0.5999999999999996,-0.10000000000000142,2018136N11054_2018052306.npy
2018136N11054,2018-05-23 12:00:00,12.0,56.0,0.5,-0.20000000000000284,2018136N11054_2018052312.npy
2018136N11054,2018-05-23 18:00:00,12.5,55.8,0.5,-0.09999999999999432,2018136N11054_2018052318.npy
2018136N11054,2018-05-24 00:00:00,13.0,55.7,0.6999999999999993,-0.20000000000000284,2018136N11054_2018052400.npy
2018136N11054,2018-05-24 06:00:00,13.7,55.5,0.6000000000000014,-0.20000000000000284,2018136N11054_2018052406.npy
2018136N11054,2018-05-24 12:00:00,14.3,55.3,0.5999999999999996,-0.3999999999999986,2018136N11054_2018052412.npy
2018136N11054,2018-05-24 18:00:00,14.9,54.9,0.29999999999999893,-0.29999999999999716,2018136N11054_2018052418.npy
2018136N11054,2018-05-25 00:00:00,15.2,54.6,0.6000000000000014,-0.10000000000000142,2018136N11054_2018052500.npy
2018136N11054,2018-05-25 06:00:00,15.8,54.5,0.5,-0.20000000000000284,2018136N11054_2018052506.npy
2018136N11054,2018-05-25 12:00:00,16.3,54.3,0.3999999999999986,-0.3999999999999986,2018136N11054_2018052512.npy
2018136N11054,2018-05-25 18:00:00,16.7,53.9,0.5,-0.3999999999999986,2018136N11054_2018052518.npy
2018136N11054,2018-05-26 00:00:00,17.2,53.5,0.6000000000000014,-0.20000000000000284,2018136N11054_2018052600.npy
2018136N11054,2018-05-26 06:00:00,17.8,53.3,0.6999999999999993,-0.19999999999999574,2018136N11054_2018052606.npy
2018136N11054,2018-05-26 12:00:00,18.5,53.1,0.3000000000000007,-0.3999999999999986,2018136N11054_2018052612.npy
2018136N11054,2018-05-26 18:00:00,18.8,52.7,0.1999999999999993,-0.30000000000000426,2018136N11054_2018052618.npy
2018148N17090,2018-05-28 00:00:00,16.5,90.2,0.3999999999999986,0.3999999999999915,2018148N17090_2018052800.npy
2018148N17090,2018-05-28 06:00:00,16.9,90.6,0.40000000000000213,0.4000000000000057,2018148N17090_2018052806.npy
2018148N17090,2018-05-28 12:00:00,17.3,91.0,0.5,0.5,2018148N17090_2018052812.npy
2018148N17090,2018-05-28 18:00:00,17.8,91.5,0.5,0.5,2018148N17090_2018052818.npy
2018148N17090,2018-05-29 00:00:00,18.3,92.0,0.3999999999999986,0.5,2018148N17090_2018052900.npy
2018148N17090,2018-05-29 06:00:00,18.7,92.5,0.6999999999999993,0.7999999999999972,2018148N17090_2018052906.npy
2018202N21088,2018-07-21 06:00:00,21.4,87.7,0.3000000000000007,-0.29999999999999716,2018202N21088_2018072106.npy
2018202N21088,2018-07-21 12:00:00,21.7,87.4,0.3000000000000007,-0.4000000000000057,2018202N21088_2018072112.npy
2018202N21088,2018-07-21 18:00:00,22.0,87.0,0.1999999999999993,-0.20000000000000284,2018202N21088_2018072118.npy
2018202N21088,2018-07-22 00:00:00,22.2,86.8,0.5,-0.7000000000000028,2018202N21088_2018072200.npy
2018202N21088,2018-07-22 06:00:00,22.7,86.1,0.3000000000000007,-1.0,2018202N21088_2018072206.npy
2018202N21088,2018-07-22 12:00:00,23.0,85.1,0.5,-0.5999999999999943,2018202N21088_2018072212.npy
2018219N21088,2018-08-07 12:00:00,21.5,87.0,0.10000000000000142,-1.0,2018219N21088_2018080712.npy
2018227N20086,2018-08-15 06:00:00,20.1,85.6,0.09999999999999787,-0.5999999999999943,2018227N20086_2018081506.npy
2018227N20086,2018-08-15 12:00:00,20.2,85.0,0.10000000000000142,-1.0,2018227N20086_2018081512.npy
2018227N20086,2018-08-15 18:00:00,20.3,84.0,0.1999999999999993,-2.0,2018227N20086_2018081518.npy
2018227N20086,2018-08-16 00:00:00,20.5,82.0,0.1999999999999993,-1.5,2018227N20086_2018081600.npy
2018227N20086,2018-08-16 06:00:00,20.7,80.5,0.40000000000000213,-2.200000000000003,2018227N20086_2018081606.npy
2018227N20086,2018-08-16 12:00:00,21.1,78.3,0.09999999999999787,-0.7999999999999972,2018227N20086_2018081612.npy
2018249N22088,2018-09-06 00:00:00,21.8,88.0,0.0,-0.4000000000000057,2018249N22088_2018090600.npy
2018249N22088,2018-09-06 06:00:00,21.8,87.6,-0.10000000000000142,-0.7999999999999972,2018249N22088_2018090606.npy
2018249N22088,2018-09-06 12:00:00,21.7,86.8,0.1999999999999993,-0.7999999999999972,2018249N22088_2018090612.npy
2018263N17089,2018-09-19 18:00:00,17.2,88.3,0.0,-0.8999999999999915,2018263N17089_2018091918.npy
2018263N17089,2018-09-20 00:00:00,17.2,87.4,0.40000000000000213,-0.4000000000000057,2018263N17089_2018092000.npy
2018263N17089,2018-09-20 06:00:00,17.6,87.0,0.6999999999999993,-0.9000000000000057,2018263N17089_2018092006.npy
2018263N17089,2018-09-20 12:00:00,18.3,86.1,0.8000000000000007,-0.8999999999999915,2018263N17089_2018092012.npy
2018263N17089,2018-09-20 18:00:00,19.1,85.2,0.6999999999999993,-1.6000000000000085,2018263N17089_2018092018.npy
2018263N17089,2018-09-21 00:00:00,19.8,83.6,0.6999999999999993,-2.0999999999999943,2018263N17089_2018092100.npy
2018263N17089,2018-09-21 06:00:00,20.5,81.5,0.6999999999999993,-1.4000000000000057,2018263N17089_2018092106.npy
2018263N17089,2018-09-21 12:00:00,21.2,80.1,0.1999999999999993,-1.3999999999999915,2018263N17089_2018092112.npy
2018263N17089,2018-09-21 18:00:00,21.4,78.7,0.9000000000000021,-1.7999999999999972,2018263N17089_2018092118.npy
2018281N14088,2018-10-08 00:00:00,14.2,88.4,-0.09999999999999964,-0.10000000000000853,2018281N14088_2018100800.npy
2018281N14088,2018-10-08 06:00:00,14.1,88.3,0.20000000000000107,-0.3999999999999915,2018281N14088_2018100806.npy
2018281N14088,2018-10-08 12:00:00,14.3,87.9,0.1999999999999993,-0.4000000000000057,2018281N14088_2018100812.npy
2018281N14088,2018-10-08 18:00:00,14.5,87.5,0.1999999999999993,-0.4000000000000057,2018281N14088_2018100818.npy
2018281N14088,2018-10-09 00:00:00,14.7,87.1,0.10000000000000142,-0.29999999999999716,2018281N14088_2018100900.npy
2018281N14088,2018-10-09 06:00:00,14.8,86.8,0.29999999999999893,-0.20000000000000284,2018281N14088_2018100906.npy
2018281N14088,2018-10-09 12:00:00,15.1,86.6,0.5,-0.29999999999999716,2018281N14088_2018100912.npy
2018281N14088,2018-10-09 18:00:00,15.6,86.3,0.5000000000000018,-0.29999999999999716,2018281N14088_2018100918.npy
2018281N14088,2018-10-10 00:00:00,16.1,86.0,0.8999999999999986,-0.4000000000000057,2018281N14088_2018101000.npy
2018281N14088,2018-10-10 06:00:00,17.0,85.6,0.6000000000000014,-0.29999999999999716,2018281N14088_2018101006.npy
2018281N14088,2018-10-10 12:00:00,17.6,85.3,0.6999999999999993,-0.29999999999999716,2018281N14088_2018101012.npy
2018281N14088,2018-10-10 18:00:00,18.3,85.0,0.5,-0.5999999999999943,2018281N14088_2018101018.npy
2018281N14088,2018-10-11 00:00:00,18.8,84.4,0.3999999999999986,-0.5,2018281N14088_2018101100.npy
2018281N14088,2018-10-11 06:00:00,19.2,83.9,0.5,-0.10000000000000853,2018281N14088_2018101106.npy
2018281N14088,2018-10-11 12:00:00,19.7,83.8,0.40000000000000213,0.4000000000000057,2018281N14088_2018101112.npy
2018281N14088,2018-10-11 18:00:00,20.1,84.2,0.3999999999999986,0.5,2018281N14088_2018101118.npy
2018281N14088,2018-10-12 00:00:00,20.5,84.7,0.3999999999999986,0.5999999999999943,2018281N14088_2018101200.npy
2018281N14088,2018-10-12 06:00:00,20.9,85.3,0.3000000000000007,0.7999999999999972,2018281N14088_2018101206.npy
2018313S05090,2018-11-09 06:00:00,-5.0,90.0,0.09999999999999964,0.5,2018313S05090_2018110906.npy
2018314N12093,2018-11-10 06:00:00,12.0,92.0,0.6999999999999993,-1.2999999999999972,2018314N12093_2018111006.npy
2018314N12093,2018-11-10 12:00:00,12.7,90.7,0.40000000000000036,-0.9000000000000057,2018314N12093_2018111012.npy
2018314N12093,2018-11-10 18:00:00,13.1,89.8,0.3000000000000007,-0.5999999999999943,2018314N12093_2018111018.npy
2018314N12093,2018-11-11 00:00:00,13.4,89.2,0.0,-0.7000000000000028,2018314N12093_2018111100.npy
2018314N12093,2018-11-11 06:00:00,13.4,88.5,-0.09999999999999964,-0.7999999999999972,2018314N12093_2018111106.npy
2018314N12093,2018-11-11 12:00:00,13.3,87.7,-0.20000000000000107,-0.4000000000000057,2018314N12093_2018111112.npy
2018314N12093,2018-11-11 18:00:00,13.1,87.3,-0.1999999999999993,-0.09999999999999432,2018314N12093_2018111118.npy
2018314N12093,2018-11-12 00:00:00,12.9,87.2,-0.3000000000000007,0.09999999999999432,2018314N12093_2018111200.npy
2018314N12093,2018-11-12 06:00:00,12.6,87.3,0.20000000000000107,0.29999999999999716,2018314N12093_2018111206.npy
2018314N12093,2018-11-12 12:00:00,12.8,87.6,0.5,0.0,2018314N12093_2018111212.npy
2018314N12093,2018-11-12 18:00:00,13.3,87.6,0.29999999999999893,-0.3999999999999915,2018314N12093_2018111218.npy
2018314N12093,2018-11-13 00:00:00,13.6,87.2,0.09999999999999964,-0.6000000000000085,2018314N12093_2018111300.npy
2018314N12093,2018-11-13 06:00:00,13.7,86.6,-0.1999999999999993,-0.5,2018314N12093_2018111306.npy
2018314N12093,2018-11-13 12:00:00,13.5,86.1,-0.1999999999999993,-0.3999999999999915,2018314N12093_2018111312.npy
2018314N12093,2018-11-13 18:00:00,13.3,85.7,-0.20000000000000107,-0.29999999999999716,2018314N12093_2018111318.npy
2018314N12093,2018-11-14 00:00:00,13.1,85.4,-0.29999999999999893,-0.4000000000000057,2018314N12093_2018111400.npy
2018314N12093,2018-11-14 06:00:00,12.8,85.0,-0.40000000000000036,-0.5999999999999943,2018314N12093_2018111406.npy
2018314N12093,2018-11-14 12:00:00,12.4,84.4,-0.40000000000000036,-0.5,2018314N12093_2018111412.npy
2018314N12093,2018-11-14 18:00:00,12.0,83.9,-0.5,-0.8000000000000114,2018314N12093_2018111418.npy
2018314N12093,2018-11-15 00:00:00,11.5,83.1,-0.1999999999999993,-0.8999999999999915,2018314N12093_2018111500.npy
2018314N12093,2018-11-15 06:00:00,11.3,82.2,-0.40000000000000036,-1.0,2018314N12093_2018111506.npy
2018314N12093,2018-11-15 12:00:00,10.9,81.2,-0.3000000000000007,-0.9000000000000057,2018314N12093_2018111512.npy
2018314N12093,2018-11-15 18:00:00,10.6,80.3,-0.09999999999999964,-1.2000000000000028,2018314N12093_2018111518.npy
2018314N12093,2018-11-16 00:00:00,10.5,79.1,0.0,-1.5,2018314N12093_2018111600.npy
2018314N12093,2018-11-16 06:00:00,10.5,77.6,-0.5,-1.2999999999999972,2018314N12093_2018111606.npy
2018314N12093,2018-11-16 12:00:00,10.0,76.3,-0.1999999999999993,-1.0,2018314N12093_2018111612.npy
2018314N12093,2018-11-16 18:00:00,9.8,75.3,-0.10000000000000142,-1.0999999999999943,2018314N12093_2018111618.npy
2018314N12093,2018-11-17 00:00:00,9.7,74.2,0.10000000000000142,-1.2000000000000028,2018314N12093_2018111700.npy
2018314N12093,2018-11-17 06:00:00,9.8,73.0,0.1999999999999993,-1.2000000000000028,2018314N12093_2018111706.npy
2018314N12093,2018-11-17 12:00:00,10.0,71.8,0.1999999999999993,-1.0999999999999943,2018314N12093_2018111712.npy
2018314N12093,2018-11-17 18:00:00,10.2,70.7,0.20000000000000107,-0.9000000000000057,2018314N12093_2018111718.npy
2018314N12093,2018-11-18 00:00:00,10.4,69.8,0.09999999999999964,-0.7000000000000028,2018314N12093_2018111800.npy
2018314N12093,2018-11-18 06:00:00,10.5,69.1,0.09999999999999964,-0.5999999999999943,2018314N12093_2018111806.npy
2018314N12093,2018-11-18 12:00:00,10.6,68.5,0.09999999999999964,-1.0,2018314N12093_2018111812.npy
2018314N12093,2018-11-18 18:00:00,10.7,67.5,0.10000000000000142,-0.9000000000000057,2018314N12093_2018111818.npy
2018314N12093,2018-11-19 00:00:00,10.8,66.6,0.1999999999999993,-0.7999999999999972,2018314N12093_2018111900.npy
2018347N07089,2018-12-13 00:00:00,6.5,88.7,0.2999999999999998,-0.20000000000000284,2018347N07089_2018121300.npy
2018347N07089,2018-12-13 06:00:00,6.8,88.5,0.40000000000000036,-0.20000000000000284,2018347N07089_2018121306.npy
2018347N07089,2018-12-13 12:00:00,7.2,88.3,0.2999999999999998,-0.29999999999999716,2018347N07089_2018121312.npy
2018347N07089,2018-12-13 18:00:00,7.5,88.0,0.40000000000000036,-0.4000000000000057,2018347N07089_2018121318.npy
2018347N07089,2018-12-14 00:00:00,7.9,87.6,0.29999999999999893,-0.19999999999998863,2018347N07089_2018121400.npy
2018347N07089,2018-12-14 06:00:00,8.2,87.4,0.10000000000000142,-0.6000000000000085,2018347N07089_2018121406.npy
2018347N07089,2018-12-14 12:00:00,8.3,86.8,0.3999999999999986,-0.5,2018347N07089_2018121412.npy
2018347N07089,2018-12-14 18:00:00,8.7,86.3,0.3000000000000007,-0.5999999999999943,2018347N07089_2018121418.npy
2018347N07089,2018-12-15 00:00:00,9.0,85.7,0.5,-0.4000000000000057,2018347N07089_2018121500.npy
2018347N07089,2018-12-15 06:00:00,9.5,85.3,0.6999999999999993,-0.3999999999999915,2018347N07089_2018121506.npy
2018347N07089,2018-12-15 12:00:00,10.2,84.9,0.6000000000000014,-0.30000000000001137,2018347N07089_2018121512.npy
2018347N07089,2018-12-15 18:00:00,10.8,84.6,0.5,-0.29999999999999716,2018347N07089_2018121518.npy
2018347N07089,2018-12-16 00:00:00,11.3,84.3,1.0,-0.3999999999999915,2018347N07089_2018121600.npy
2018347N07089,2018-12-16 06:00:00,12.3,83.9,1.0999999999999996,-0.8000000000000114,2018347N07089_2018121606.npy
2018347N07089,2018-12-16 12:00:00,13.4,83.1,0.6999999999999993,-0.3999999999999915,2018347N07089_2018121612.npy
2018347N07089,2018-12-16 18:00:00,14.1,82.7,0.9000000000000004,-0.29999999999999716,2018347N07089_2018121618.npy
2018347N07089,2018-12-17 00:00:00,15.0,82.4,1.0,-0.10000000000000853,2018347N07089_2018121700.npy
2018347N07089,2018-12-17 06:00:00,16.0,82.3,0.8000000000000007,0.20000000000000284,2018347N07089_2018121706.npy
2019112S04079,2019-04-21 18:00:00,-4.0,79.2,-0.2999999999999998,0.29999999999999716,2019112S04079_2019042118.npy
2019116N02090,2019-04-25 18:00:00,1.9,90.2,0.30000000000000027,-0.20000000000000284,2019116N02090_2019042518.npy
2019116N02090,2019-04-26 00:00:00,2.2,90.0,0.2999999999999998,-0.29999999999999716,2019116N02090_2019042600.npy
2019116N02090,2019-04-26 06:00:00,2.5,89.7,0.7000000000000002,0.09999999999999432,2019116N02090_2019042606.npy
2019116N02090,2019-04-26 12:00:00,3.2,89.8,0.5999999999999996,-0.29999999999999716,2019116N02090_2019042612.npy
2019116N02090,2019-04-26 18:00:00,3.8,89.5,0.7999999999999998,-0.09999999999999432,2019116N02090_2019042618.npy
2019116N02090,2019-04-27 00:00:00,4.6,89.4,0.5,0.0,2019116N02090_2019042700.npy
2019116N02090,2019-04-27 06:00:00,5.1,89.4,0.9000000000000004,-0.20000000000000284,2019116N02090_2019042706.npy
2019116N02090,2019-04-27 12:00:00,6.0,89.2,0.5999999999999996,-0.7000000000000028,2019116N02090_2019042712.npy
2019116N02090,2019-04-27 18:00:00,6.6,88.5,0.5,-0.4000000000000057,2019116N02090_2019042718.npy
2019116N02090,2019-04-28 00:00:00,7.1,88.1,0.3000000000000007,0.0,2019116N02090_2019042800.npy
2019116N02090,2019-04-28 06:00:00,7.4,88.1,0.5999999999999996,-0.5,2019116N02090_2019042806.npy
2019116N02090,2019-04-28 12:00:00,8.0,87.6,0.1999999999999993,-0.09999999999999432,2019116N02090_2019042812.npy
2019116N02090,2019-04-28 18:00:00,8.2,87.5,0.40000000000000036,-0.09999999999999432,2019116N02090_2019042818.npy
2019116N02090,2019-04-29 00:00:00,8.6,87.4,0.7000000000000011,-0.20000000000000284,2019116N02090_2019042900.npy
2019116N02090,2019-04-29 06:00:00,9.3,87.2,0.8999999999999986,-0.10000000000000853,2019116N02090_2019042906.npy
2019116N02090,2019-04-29 12:00:00,10.2,87.1,0.7000000000000011,-0.29999999999999716,2019116N02090_2019042912.npy
2019116N02090,2019-04-29 18:00:00,10.9,86.8,0.9000000000000004,-0.29999999999999716,2019116N02090_2019042918.npy
2019116N02090,2019-04-30 00:00:00,11.8,86.5,0.8999999999999986,-0.7000000000000028,2019116N02090_2019043000.npy
2019116N02090,2019-04-30 06:00:00,12.7,85.8,0.6000000000000014,-1.0,2019116N02090_2019043006.npy
2019116N02090,2019-04-30 12:00:00,13.3,84.8,0.1999999999999993,-0.3999999999999915,2019116N02090_2019043012.npy
2019116N02090,2019-04-30 18:00:00,13.5,84.4,0.40000000000000036,-0.30000000000001137,2019116N02090_2019043018.npy
2019116N02090,2019-05-01 00:00:00,13.9,84.1,0.29999999999999893,-0.09999999999999432,2019116N02090_2019050100.npy
2019116N02090,2019-05-01 06:00:00,14.2,84.0,0.7000000000000011,0.09999999999999432,2019116N02090_2019050106.npy
2019116N02090,2019-05-01 12:00:00,14.9,84.1,0.29999999999999893,0.10000000000000853,2019116N02090_2019050112.npy
2019116N02090,2019-05-01 18:00:00,15.2,84.2,0.7000000000000011,0.3999999999999915,2019116N02090_2019050118.npy
2019116N02090,2019-05-02 00:00:00,15.9,84.6,0.9000000000000004,0.20000000000000284,2019116N02090_2019050200.npy
2019116N02090,2019-05-02 06:00:00,16.8,84.8,0.8000000000000007,0.0,2019116N02090_2019050206.npy
2019116N02090,2019-05-02 12:00:00,17.6,84.8,0.6999999999999993,0.20000000000000284,2019116N02090_2019050212.npy
2019116N02090,2019-05-02 18:00:00,18.3,85.0,0.8000000000000007,0.5,2019116N02090_2019050218.npy
2019116N02090,2019-05-03 00:00:00,19.1,85.5,1.0999999999999979,0.4000000000000057,2019116N02090_2019050300.npy
2019116N02090,2019-05-03 06:00:00,20.2,85.9,1.0,0.5999999999999943,2019116N02090_2019050306.npy
2019116N02090,2019-05-03 12:00:00,21.2,86.5,0.9000000000000021,0.9000000000000057,2019116N02090_2019050312.npy
2019116N02090,2019-05-03 18:00:00,22.1,87.4,1.0999999999999979,1.0999999999999943,2019116N02090_2019050318.npy
2019160N11073,2019-06-08 18:00:00,10.5,72.7,-0.40000000000000036,-0.7999999999999972,2019160N11073_2019060818.npy
2019160N11073,2019-06-09 00:00:00,10.1,71.9,0.3000000000000007,-0.5,2019160N11073_2019060900.npy
2019160N11073,2019-06-09 06:00:00,10.4,71.4,0.5,-0.30000000000001137,2019160N11073_2019060906.npy
2019160N11073,2019-06-09 12:00:00,10.9,71.1,0.5999999999999996,0.10000000000000853,2019160N11073_2019060912.npy
2019160N11073,2019-06-09 18:00:00,11.5,71.2,0.5,-0.20000000000000284,2019160N11073_2019060918.npy
2019160N11073,2019-06-10 00:00:00,12.0,71.0,0.5999999999999996,-0.20000000000000284,2019160N11073_2019061000.npy
2019160N11073,2019-06-10 06:00:00,12.6,70.8,0.7000000000000011,-0.09999999999999432,2019160N11073_2019061006.npy
2019160N11073,2019-06-10 12:00:00,13.3,70.7,0.5999999999999996,-0.10000000000000853,2019160N11073_2019061012.npy
2019160N11073,2019-06-10 18:00:00,13.9,70.6,0.6999999999999993,0.10000000000000853,2019160N11073_2019061018.npy
2019160N11073,2019-06-11 00:00:00,14.6,70.7,0.5999999999999996,0.09999999999999432,2019160N11073_2019061100.npy
2019160N11073,2019-06-11 06:00:00,15.2,70.8,0.9000000000000021,0.0,2019160N11073_2019061106.npy
